"","contcod","Gini-MI","Gini-MI-0","Gini-MI-0.5","Gini-MI-1","MLD-MI","MLD-MI-0","MLD-MI-0.5","MLD-MI-1","TheilT-MI","TheilT-MI-0","TheilT-MI-0.5","TheilT-MI-1","Mean-MI","Mean-MI-0","Mean-MI-0.5","Mean-MI-1","Bottom 50%-MI","Bottom 50%-MI-0","Bottom 50%-MI-0.5","Bottom 50%-MI-1","Middle 40%-MI","Middle 40%-MI-0","Middle 40%-MI-0.5","Middle 40%-MI-1","Top 10%-MI","Top 10%-MI-0","Top 10%-MI-0.5","Top 10%-MI-1","Top 1%-MI","Top 1%-MI-0","Top 1%-MI-0.5","Top 1%-MI-1","gini_ref08","t10_ref08"
"1","ARG",0.54742767119494,0.530076818096563,0.547147038688827,0.575513540220531,0.5736787593417,0.537789591494791,0.575073277417796,0.637030798192104,0.710215742489738,0.611764752834146,0.689860111874909,1.02123971582654,7966.45268189834,7626.87636935456,7940.98580125647,8591.34678482988,0.159113626787146,0.148606852447448,0.158647652744099,0.167049489967445,0.243118084029781,0.227874749646509,0.243058618246874,0.252997581067076,0.442502280106874,0.421888209560505,0.441444503748365,0.476160122197382,0.16505297856765,0.140976438799082,0.162224222308193,0.219712584069061,0.4486,0.3214
"2","AUT",0.31934981705769,0.310150524949628,0.317187432588355,0.371776213726391,0.173218182216659,0.161951071443304,0.170390433120332,0.249754854676662,0.209661545839242,0.181277363779664,0.198786637414149,0.587694420465305,15938.1129285442,15687.6652356748,15891.0013691485,17330.4656611158,0.290982028765498,0.267511952502045,0.29185720336259,0.296301320187211,0.332132053293296,0.307177143378273,0.332552167232517,0.337765449077197,0.266406480066908,0.257286038160394,0.264282420935192,0.321124744363019,0.0643969504564875,0.0557536505279222,0.0617640339982694,0.129629921926271,0.3048,0.2396
"3","AZE",0.409158604463911,0.389289412522972,0.407468260051218,0.443891049719886,0.282184975691683,0.251553521029118,0.27954442493555,0.34378651575303,0.404615568551944,0.313790549268808,0.38989348278887,0.679377689578588,2762.11011319463,2648.92744430228,2754.89956926534,2914.75933137951,0.243046724297289,0.229753141444969,0.243870421729952,0.251165516803117,0.284863606910509,0.268369749197624,0.285436749165253,0.295608561457838,0.3486084083577,0.326136661590519,0.346792946476878,0.388237181432539,0.112987973168091,0.0866515389794115,0.111175685454965,0.171440876151559,NA,NA
"4","BDI",0.421705025674508,0.401554763890979,0.417673177208321,0.466812802846957,0.298901044042839,0.266033963584617,0.290641879695815,0.379726439236811,0.476405697926626,0.371787837099768,0.44296172748609,0.84784183387075,409.765327499388,394.305629867938,405.909182836019,440.037640381571,0.240479488894124,0.22242649954398,0.242075723885001,0.249097933142843,0.267448883202092,0.247232337146794,0.269211966671104,0.276527314333033,0.373610623117638,0.351222507224952,0.368759898364797,0.424256888568224,0.133560804727628,0.105741625535045,0.127592315652178,0.201240291839299,0.334,0.28
"5","BEL",0.329880175824138,0.322545197999456,0.329279869804851,0.34140055973636,0.188370225822998,0.179217851549657,0.187726332932537,0.203884624849855,0.226462086675354,0.203211330267423,0.22574065985801,0.270599042250422,14150.0972024955,13938.5171704504,14105.4981618841,14532.9295711228,0.286847716639733,0.281186668106672,0.286905603172541,0.291373471836576,0.328632070360243,0.322316975097583,0.329432541470621,0.333530701438278,0.277166468529316,0.268571408918622,0.276010309053101,0.288866206599384,0.0706368839797361,0.0624353231687409,0.0702906281831002,0.0816790832248075,0.2852,0.228
"6","BFA",0.507396799974601,0.478407018652167,0.506090568626639,0.545007701077581,0.444662688854526,0.390437090917864,0.440871503644481,0.520705940625627,0.709639203533404,0.538922306111958,0.706259400831896,0.998172223664461,847.054002498335,802.446087972716,845.890555865197,918.622213712277,0.194273173041037,0.179496806510248,0.194743733359,0.205206281023725,0.238576648055511,0.218412020109258,0.23930575093351,0.252931070009091,0.442402780596773,0.407191386565151,0.44092878807892,0.485163374968067,0.181619843707438,0.13808781962645,0.178234100710794,0.241898874668603,0.398,0.32
"7","BGD",0.398647347968853,0.383104655537996,0.396534235531254,0.428471524300835,0.267838231143772,0.2440613277621,0.263333188697541,0.315623350049635,0.398145722918916,0.329278603012639,0.381210937427599,0.569455212818137,713.309634411004,690.738332651369,710.502964479778,751.366153518214,0.25234138675369,0.239672791015484,0.253031270262688,0.259603147726801,0.282347853471875,0.266849991927631,0.283045947041749,0.289485959165932,0.349575023520928,0.332202740266854,0.346955176066187,0.382524024101656,0.115991756354415,0.0977773476782356,0.113984535598832,0.154318097616707,0.321,0.269
"8","BGR",0.319041365936092,0.309790826017832,0.318483353353277,0.331515173458877,0.177669198879435,0.167898504456189,0.17712781438398,0.194296536098857,0.197059168469268,0.179616725801789,0.195539272125481,0.23967795643333,3508.43261564383,3450.88763895615,3510.42163679148,3582.34613557046,0.289468679086328,0.283442857052686,0.289427470452444,0.294254837873818,0.340362381934719,0.334323992681053,0.340270603953236,0.345854838675916,0.259126616557768,0.249802895017246,0.259059469974055,0.271580770236332,0.0596097100757427,0.0540939077501133,0.0587576504730584,0.0721107357687135,0.3498,0.2652
"9","BOL",0.72397597852945,0.684208121787779,0.71997333759634,0.800919218412138,1.10965567185463,0.966888697802903,1.09330694401386,1.43138163284641,1.77538316108487,1.28653513355702,1.66845682802171,3.10908970883321,4366.41597447637,3776.89413360956,4257.80960919189,6068.72463307926,0.0857531672164566,0.0613165046232605,0.0875439575385,0.0997907278321161,0.146219757599558,0.105312263277648,0.148695955679996,0.167854422943672,0.645718269743137,0.594308686920114,0.641353169139507,0.744098274329342,0.369927485132522,0.289949991033154,0.36382619002797,0.543554885853425,0.528,0.402
"10","BRA",0.727767418935274,0.680607552307499,0.722138020166406,0.800638917359281,1.08047449084485,0.915787460061556,1.05405381357836,1.37971361259024,1.88751264949058,1.28822357857354,1.81693748603112,3.0349480489649,7502.25131872891,6266.33320127113,7235.6798219017,10141.1801930047,0.0881630974051102,0.0649969606208396,0.0901109793883592,0.103309121823349,0.139456709891674,0.100567897255772,0.142672107453097,0.165264887801889,0.658649335317031,0.598411478273492,0.652000206467166,0.751386143276202,0.391180881270516,0.291521439092422,0.381311671727429,0.552529298395579,0.5455,0.43
