"","contcod","Gini-MI","Gini-MI-0","Gini-MI-0.5","Gini-MI-1","MLD-MI","MLD-MI-0","MLD-MI-0.5","MLD-MI-1","TheilT-MI","TheilT-MI-0","TheilT-MI-0.5","TheilT-MI-1","Mean-MI","Mean-MI-0","Mean-MI-0.5","Mean-MI-1","Bottom 50%-MI","Bottom 50%-MI-0","Bottom 50%-MI-0.5","Bottom 50%-MI-1","Middle 40%-MI","Middle 40%-MI-0","Middle 40%-MI-0.5","Middle 40%-MI-1","Top 10%-MI","Top 10%-MI-0","Top 10%-MI-0.5","Top 10%-MI-1","Top 1%-MI","Top 1%-MI-0","Top 1%-MI-0.5","Top 1%-MI-1","gini_ref08","t10_ref08"
"32","HND",0.893565196941627,0.836973015605811,0.888799561708514,0.999759621194808,2.26985444381654,1.66615767891122,2.05030946238965,8.73249418185205,3.78723920850674,2.31017972936486,3.36803395047992,9.19166893418544,194403.758896692,7669.62003427581,11246.6386074995,9043654.521986,0.0244460673921205,3.16632735544735e-05,0.0256636941568717,0.0369684560041494,0.0481702934610083,6.29386478686148e-05,0.0504665515342191,0.07380421821253,0.856406428204792,0.779732468911541,0.8496341629028,0.999811207498884,0.649959263910659,0.451056250361137,0.635821023830752,0.999521950974147,0.5464,0.4174
"33","HUN",0.38447690572904,0.369330283829218,0.383879952888448,0.402340841409346,0.252423407414897,0.228901390565471,0.250983338285363,0.277783560468867,0.34176412560442,0.280749514570621,0.337254546415905,0.416871845220646,5993.29465006273,5816.07702433839,5979.98444265182,6233.20279091046,0.258236718375728,0.249632700260297,0.258490572814212,0.26529440811882,0.297521595582291,0.288071537041289,0.297765541911779,0.30534045528837,0.329142960284643,0.31168780938763,0.328205782444426,0.347797057858201,0.100636156783519,0.0810459434664652,0.100227064734102,0.11847227295651,0.2802,0.2234
"34","IDN",0.448565103683154,0.439168608241671,0.449159516648151,0.455884893794211,0.326403502083747,0.312046411861297,0.327051725196337,0.337897957233328,0.391345871513971,0.374681972950863,0.391012796581356,0.407028573159443,1566.98561970844,1525.2554643328,1563.83391349218,1598.73326210483,0.216240761369857,0.211975155952913,0.215839855216689,0.222087589747983,0.252128936831889,0.247615248068975,0.252051016921555,0.256580088880645,0.377408233012397,0.368544438195035,0.377305822060561,0.386411143732604,0.0773548639648325,0.0751009385575051,0.0772476386253768,0.0802401765028964,0.353,0.2866
"35","IND",0.392505989273038,0.38518620662794,0.392983958259476,0.401827450473448,0.245747582513996,0.236444570542048,0.246575327693031,0.257792787358411,0.290708807824028,0.278684883375687,0.291029990557575,0.304733326656376,844.48461530821,829.685744061812,846.34391413002,857.983319268539,0.247180267193179,0.242002969126022,0.246551789663897,0.25212234014424,0.275027710901071,0.269720472563456,0.275024802397316,0.278936736307181,0.331293167149995,0.323276613242732,0.33086852038908,0.339200396771598,0.0607748834928953,0.0582819236252585,0.0606405971436597,0.0641517272139234,0.354,0.3
"36","IRL",0.437051705268899,0.424836326159088,0.436209442934677,0.457312159336081,0.324123442644808,0.304875522364335,0.322552915035262,0.356126197441667,0.44479961176308,0.399515432024769,0.440527233530984,0.514649338113685,18060.7554667181,17666.8242346029,18038.2278383743,18823.6971849916,0.23043106290651,0.221606658503336,0.23075918535731,0.235940723596097,0.269755247715165,0.258826379608166,0.27068962979305,0.27580029713668,0.377581872872934,0.362243847691467,0.376135974206284,0.399810342054714,0.122980878786285,0.107237880930796,0.121367737400685,0.143389111568603,0.321,0.252
"37","ISR",0.607584684112064,0.566148797994835,0.603793744477653,0.670809389324577,0.699465753575689,0.599287887066388,0.689894052206228,0.873515356735847,1.1008749560159,0.738645751790411,1.04689194530157,1.83346867813918,14967.7222267669,13310.1432257214,14791.9057912133,17984.5081923864,0.138719682057362,0.115750571466176,0.139159779615296,0.153641513478038,0.204626237154751,0.171492957534761,0.206691287869512,0.227040678379911,0.522160394918128,0.469854778239465,0.517073611283265,0.598395781770508,0.247238035874026,0.172008462016376,0.246753476682141,0.360007546107394,0.418,0.303
"38","ITA",0.450853622724439,0.434521845445407,0.450699745499622,0.465026672723122,0.354846242835029,0.327846407569168,0.354498908764835,0.379725617093498,0.49021901385222,0.413231567005178,0.489952427030341,0.561836350287839,15793.1504342223,15277.7433999465,15773.7341182379,16275.5093735748,0.220862179723892,0.214150966851734,0.22100825424265,0.227951789563669,0.27350106985545,0.26692510911466,0.273788923847457,0.282693039647549,0.381082190082943,0.360682113754386,0.381335797206323,0.395150470103144,0.132212518002514,0.109631367142338,0.132940050942708,0.151937498139621,0.3378,0.2552
"39","JOR",0.521844334431902,0.497240121281866,0.521480437488097,0.548650098760349,0.462871146793604,0.416291011518923,0.461545794259193,0.517509813626604,0.717428803524334,0.598972427786601,0.711624739533564,0.852515530117161,3560.74135051645,3340.04230756666,3567.80987175261,3801.47476780485,0.188685366581288,0.177065557095176,0.189201521144331,0.199359091506318,0.222215748955525,0.209577668187023,0.222108980768385,0.235508375962603,0.464426060149807,0.438418385186757,0.464134385377788,0.492900222090641,0.186127158646377,0.149790419556413,0.18551416437296,0.223272952427602,0.334,0.272
"40","JPN",0.438461559708876,0.427381781790806,0.438735355039758,0.449668107718496,0.332874823056271,0.317580521221981,0.332934474803609,0.350498464918617,0.409972350643074,0.385108724349627,0.410859866041597,0.435005906986482,15276.033691552,14955.9900435501,15249.0914186846,15703.0884784493,0.226348325951153,0.221105138180417,0.225999376768281,0.232332166663157,0.278077455196281,0.271667090227024,0.278162762351687,0.284691888075284,0.367877210848399,0.357251204655951,0.367915617360964,0.380504422448261,0.106254561412187,0.0962559870983135,0.106650772664475,0.114069084883167,0.321,0.247
"41","KEN",0.421066001453174,0.406426767574272,0.420015064488392,0.447879946426984,0.305549058841185,0.281113990682546,0.303678475463491,0.353407987594557,0.424916491069866,0.350309410884893,0.41296331995003,0.654058054614027,439.090313289374,425.364790005341,437.417343738077,462.277972742566,0.236495686599108,0.224687691003503,0.23681734851172,0.242827835815389,0.28528736051318,0.272145804611315,0.285796119419168,0.293532110749943,0.355334078772253,0.337060453403354,0.353245878295706,0.38567794192898,0.11702996537209,0.0956461506979102,0.115681076058724,0.163128561004246,NA,NA
