"","contcod","Gini-MI","Gini-MI-0","Gini-MI-0.5","Gini-MI-1","MLD-MI","MLD-MI-0","MLD-MI-0.5","MLD-MI-1","TheilT-MI","TheilT-MI-0","TheilT-MI-0.5","TheilT-MI-1","Mean-MI","Mean-MI-0","Mean-MI-0.5","Mean-MI-1","Bottom 50%-MI","Bottom 50%-MI-0","Bottom 50%-MI-0.5","Bottom 50%-MI-1","Middle 40%-MI","Middle 40%-MI-0","Middle 40%-MI-0.5","Middle 40%-MI-1","Top 10%-MI","Top 10%-MI-0","Top 10%-MI-0.5","Top 10%-MI-1","Top 1%-MI","Top 1%-MI-0","Top 1%-MI-0.5","Top 1%-MI-1","gini_ref08","t10_ref08"
"1","ARG",0.574288661217766,0.551692441162059,0.570878051626354,0.618989707535099,0.630712691921284,0.578105416576589,0.623846189605582,0.740909470757615,0.854348720423821,0.689609567143232,0.802439769047001,1.34362384299956,8575.16656864175,8142.43191913697,8537.00225591609,9531.07413830574,0.148683879020036,0.132043230252483,0.14956208761345,0.157867190599794,0.226847742211393,0.204377955344706,0.22888821100504,0.239025197727662,0.47533841475805,0.44897768512244,0.469831569228438,0.530070646944362,0.195805379317004,0.158929287473819,0.18781052018126,0.271099966781805,0.4486,0.3214
"2","AUT",0.330591948581622,0.320643015585106,0.33066446810958,0.343960592876,0.185920911631046,0.173923862547103,0.185938178066042,0.203471687006271,0.227412449253937,0.197858353071735,0.226388080404216,0.287494156979299,16275.226599645,15963.596104966,16248.6927594725,16633.0865512366,0.285514012523104,0.279215763654462,0.285629984735808,0.291294073006434,0.325953263438791,0.319216450611225,0.325975759874559,0.331051633906725,0.277655833795763,0.267664904282988,0.277657734751913,0.29072472706195,0.0704742591413456,0.0592168707966982,0.0706074549350503,0.0861777120783176,0.3048,0.2396
"3","AZE",0.430767331976442,0.411351066196702,0.427909910256293,0.454281842592071,0.316307378438465,0.28391617189905,0.311984172436988,0.354312483345425,0.463575627677092,0.367500641950208,0.45638707574233,0.583421686174865,2883.12297566875,2769.81734985884,2870.83543496157,3002.61459297514,0.233813864388238,0.223593593320405,0.234855642120413,0.242357025183264,0.274089415374892,0.261311950306551,0.275050240406637,0.284661834977536,0.371776881658855,0.348437429524853,0.370108898464982,0.397670999273665,0.129015850802953,0.10179617477146,0.128306834281783,0.154858478296674,NA,NA
"4","BDI",0.442384256707229,0.415168297740271,0.440454580220061,0.485399963292172,0.329978437138001,0.285073558831568,0.326204005731737,0.406477443998844,0.539721054593457,0.404466833777661,0.530049194350274,0.82832199480301,428.002070884924,406.183398839828,425.872056372992,462.971791981625,0.230488543716186,0.212331073568907,0.231525442169985,0.242165781404163,0.256516556527298,0.235864592425762,0.257578979563498,0.270251848892842,0.394463660273946,0.364653788548462,0.393409152651405,0.441226568524163,0.148611794070256,0.113794689256947,0.149014790909293,0.205615145436766,0.334,0.28
"5","BEL",0.341040422135847,0.330326718681985,0.340378287772457,0.356747456037326,0.199572390910005,0.186198249717211,0.198243220560926,0.220880648792413,0.249736003058481,0.217524117323023,0.244350621235796,0.319359034436801,14461.4685678837,14232.3812203684,14421.8719247904,14842.4343303662,0.280550324110849,0.27297665276262,0.28060115771519,0.286149650015789,0.321528480522902,0.313005437218939,0.322074870021296,0.327577357116909,0.287485185529059,0.276779228928074,0.286620762911669,0.303034396498345,0.0766180174958133,0.0661859290142387,0.0750984207740624,0.0960807553064374,0.2852,0.228
"6","BFA",0.533384515362995,0.500602347490137,0.532325411705985,0.576732539741072,0.492105511620614,0.426506952641879,0.490234757036968,0.585490340145995,0.823327555124602,0.611158212578153,0.810153640876915,1.1664999597189,903.989647921888,841.660914042742,894.45094242003,986.136592526234,0.182277869009842,0.165028600363287,0.182641947246488,0.195252722562835,0.223650967410991,0.201264436917275,0.22426774148213,0.241007805834256,0.470459336310069,0.433242446733319,0.470387408693452,0.519452886162388,0.205768727851271,0.156368015523965,0.203767715602936,0.272471173520299,0.398,0.32
"7","BGD",0.412870923123746,0.395377551663435,0.413217232739491,0.437398396853826,0.286969879979281,0.26067822638088,0.287607032615885,0.325177478121519,0.420290737590178,0.359625695353357,0.420277973334285,0.516288901567551,734.893404424182,714.665336139103,733.258077308196,771.085751191275,0.245265756741942,0.233430201252586,0.245770935961553,0.253587686304566,0.274409614999959,0.262675763889957,0.274916459617857,0.281799698478125,0.36353785381863,0.346385297119056,0.364275866939408,0.386696479211311,0.121934176546107,0.103357408442066,0.123014249860527,0.147724179159454,0.321,0.269
"8","BGR",0.327814365973289,0.318755128551501,0.326472932638965,0.370246845850765,0.186454602111257,0.175386119256242,0.184278798534116,0.251125981375764,0.21645460611588,0.188564686001415,0.207913386201151,0.560996437699734,3570.78402336508,3516.0578811434,3565.43554001148,3814.85955393835,0.284623225223304,0.266835715765486,0.285050543229006,0.290280088245731,0.334854396584739,0.31392582963902,0.335582067085317,0.339736236315081,0.267196781649744,0.25862430493986,0.265969016798211,0.313850267096598,0.0639839970835894,0.0541931191975699,0.0624413611126848,0.122229669889845,0.3498,0.2652
"9","BOL",0.75972696805849,0.710091716404485,0.744448468273552,0.871398719741758,1.2487549381916,1.05170209363417,1.17619961462167,1.86407011855779,2.18692873933089,1.44242594304684,1.84742317532807,4.56684656764109,5212.7548852912,4150.93322325715,4795.83941253554,9525.95473920861,0.0732630001608063,0.0389846644546638,0.0776480476268105,0.0891674487546117,0.12482491557264,0.0671137629273619,0.131975290847098,0.152033454014572,0.691134927671694,0.627312387333259,0.669978484402647,0.83472811206264,0.429960495240177,0.32147144841099,0.392187258725764,0.690137800603974,0.528,0.402
"10","BRA",0.763566674551352,0.69985781944389,0.762947450170591,0.843109244028349,1.21867008616765,0.966973273515725,1.20450099996323,1.6174269420271,2.24099274146848,1.35179974595648,2.17688053476839,3.59839985281654,8905.50383792647,6796.04092439039,8641.10445907932,13299.0143833847,0.0752805140473075,0.0491074386032335,0.0754225021166928,0.0950640921078371,0.118517613324589,0.0777059029401674,0.118668718862415,0.150352501020407,0.703686039153529,0.622407945235575,0.701460373724781,0.802418767524391,0.448030226876689,0.298547963824433,0.443401868166417,0.624432824155723,0.5455,0.43
"11","CAF",0.754971810202874,0.715597954074893,0.756394378819227,0.783565594079936,1.14064782425715,0.992251762807875,1.14351183878554,1.26438742996621,1.84674578509636,1.50379520817292,1.85972138120652,2.07591665466151,1198.49853030666,1026.37348942591,1195.99938511128,1371.07824057806,0.0796231834959236,0.0697314929308215,0.0794178019778548,0.0925774695787031,0.115942015063278,0.101330490479506,0.115842401139238,0.135040726146867,0.700524726156939,0.649806106286761,0.701951498855628,0.737055402218855,0.408774064120116,0.329108540745941,0.41221933777533,0.457990322497601,0.562,0.462
"12","CAN",0.41497167815497,0.394309835543571,0.416133269191631,0.42956987381608,0.319510258057509,0.288706971800696,0.3206154786737,0.346839168813026,0.36454780964472,0.302905217671031,0.360853536646443,0.44969861170772,24870.4930257489,23958.9971678033,24869.2916629594,25492.3505130222,0.233293101481331,0.22719851293328,0.232822294024229,0.24354006557109,0.308545827635202,0.301527452216322,0.30784761115088,0.319826856180495,0.329346394614399,0.30846463790945,0.33058584134737,0.344790631849898,0.0957815044659193,0.0773700127138516,0.0952756533166365,0.119699919986002,0.337,0.2585
