"","contcod","Gini-MI","Gini-MI-0","Gini-MI-0.5","Gini-MI-1","MLD-MI","MLD-MI-0","MLD-MI-0.5","MLD-MI-1","TheilT-MI","TheilT-MI-0","TheilT-MI-0.5","TheilT-MI-1","Mean-MI","Mean-MI-0","Mean-MI-0.5","Mean-MI-1","Bottom 50%-MI","Bottom 50%-MI-0","Bottom 50%-MI-0.5","Bottom 50%-MI-1","Middle 40%-MI","Middle 40%-MI-0","Middle 40%-MI-0.5","Middle 40%-MI-1","Top 10%-MI","Top 10%-MI-0","Top 10%-MI-0.5","Top 10%-MI-1","Top 1%-MI","Top 1%-MI-0","Top 1%-MI-0.5","Top 1%-MI-1","gini_ref93","t10_ref93"
"19","CZE",0.313827745213666,0.304317274409668,0.31333294371417,0.325558809729341,0.165129235859753,0.155128204701992,0.164021820313072,0.17891234686279,0.212543245218231,0.196640006565476,0.210427945819823,0.238373526767837,5585.13926522261,5464.27111537942,5588.53748001764,5720.61558382909,0.300341009647006,0.294519765439792,0.300662515238064,0.305269255311269,0.316033709029613,0.310122924705187,0.316418407889643,0.321360380013482,0.281748279276594,0.273045459588119,0.280796816663339,0.293132583145764,0.0712828887285339,0.0644864089921579,0.0704856864791215,0.0805372876510168,0.266,0.236
"20","DEU",0.34690340186194,0.335885636920811,0.345216720153981,0.419425202042163,0.207563234733332,0.191031018628433,0.205309417628354,0.322410716560958,0.254788232336564,0.212639997622896,0.239336192866369,0.874107528568756,14512.780253411,14213.9061581173,14458.252278672,16334.2048298903,0.274199012311671,0.24303160549185,0.275261113123458,0.280015615553301,0.324434177470007,0.288319206119952,0.325541493062715,0.329474667839234,0.284315405625531,0.272763656823728,0.282961320649968,0.362397149909871,0.0733050235419702,0.0599667031991905,0.0711355273589018,0.17145543155399,0.291333333333333,0.23
"21","DNK",0.283563784891839,0.27424141961176,0.283827875904797,0.294567564229499,0.141935957283528,0.132404618854929,0.142270932552643,0.153738063988982,0.154954570768377,0.140201679312786,0.153589338879219,0.177866477006694,13036.5928887159,12860.5656162575,13044.1401295383,13289.0580158422,0.313439346036884,0.308450852738701,0.312990858474127,0.317946918841152,0.35260356826618,0.346342151443836,0.352784018171208,0.357806101645558,0.238678188945156,0.229140777102932,0.238393935862279,0.25027612283682,0.0517809938123407,0.0457477732117452,0.0514121593247667,0.0602079980653241,NA,NA
"22","DOM",0.667781144990936,0.641316562721031,0.667477893735124,0.693032319135169,0.826985637305179,0.751312670121258,0.82401389207867,0.902076074799785,1.36321952414215,1.13722266744643,1.36755815885914,1.59000994852041,4223.8502716843,3885.51794658715,4179.96948073655,4635.53108597057,0.11765536044921,0.107514425469787,0.118208779443938,0.12644617998733,0.16071146256634,0.146886791047773,0.160713164977346,0.175164834194925,0.604035045357189,0.570894313638343,0.602939415049947,0.636274456729349,0.315657457402618,0.265989823267804,0.315232389315777,0.366652769824758,0.514,0.419
"23","ECU",0.724977773062226,0.654171406131793,0.715484733184884,0.879179859610011,1.0683769902883,0.820701392650513,1.01230429707088,1.87041635839783,2.02377063349388,1.10285723484294,1.78813126575321,5.25815899444589,4022.09648548739,2991.57405135438,3682.83499562374,8620.09017749092,0.0904400224643532,0.0400855624796761,0.0941317372850635,0.113111332990461,0.139247158323406,0.0618827661401318,0.144942549876282,0.176350221110341,0.657646933472318,0.566953360971094,0.645892482275981,0.850288081342212,0.398189233949284,0.24775165646934,0.381183100613183,0.738927698061952,0.534,0.425
"24","EGY",0.363716880259917,0.349500923196036,0.363659340329278,0.378703072327886,0.221858931312956,0.20381555974941,0.221945808442002,0.241488014265656,0.303738778698711,0.268106937137781,0.305861231530755,0.341968538241346,1313.76927140742,1273.65989248234,1312.34671572927,1362.90670172061,0.272142654696822,0.264485774019834,0.272226632724964,0.279056548361086,0.295121998082319,0.287574888063695,0.295221622130323,0.302828946690962,0.322013417427045,0.308160543391203,0.321115735851752,0.33626227429118,0.0940515640204233,0.0810292484214287,0.094506928298737,0.105847608531191,0.301,0.26
"25","ESP",0.436495231680736,0.418998835367325,0.434312361421929,0.479560536107704,0.344378518307673,0.317124847156069,0.340413718098954,0.420592804259546,0.42766677179395,0.358300479741426,0.406574587190274,0.831102176643051,9931.42710286095,9581.81858410661,9898.87291024195,10693.5483001411,0.222036184478444,0.205606725903973,0.222323539262573,0.229974165755396,0.292958913090691,0.269918975179075,0.294090500191883,0.302257486897273,0.351070393781363,0.331581282598089,0.347678908284267,0.402924969894072,0.109798399373205,0.0929620534620598,0.105159545190135,0.177914118289634,NA,NA
"26","EST",0.493105900128361,0.468106925642721,0.492250038323224,0.523822755431382,0.424219640940169,0.377185418249276,0.422701853606096,0.484162443814144,0.638324394387426,0.490200781349945,0.633379287790076,0.840161274867451,4029.59855597514,3822.70666540022,4012.869191051,4339.02020436783,0.199583447842935,0.186846680683714,0.199887510252998,0.209892301565484,0.250876197037832,0.234670403571116,0.250537633421515,0.263800885833959,0.422569276796818,0.393087407999409,0.422781743988261,0.457579646925196,0.164379970058206,0.126493652078521,0.16429566110123,0.207692849580094,0.395,0.313
"27","FIN",0.257931002769518,0.251368607511604,0.257292167637821,0.271004719216073,0.111271431931793,0.105482674313605,0.110605843353508,0.127774476915837,0.125131627346259,0.115788205191051,0.12291042043916,0.198182453827239,11102.7620552547,10995.2384175297,11086.0863172861,11330.4427949373,0.327809818601435,0.322191478849203,0.327952724203505,0.332244341690024,0.353677505063511,0.346969151896122,0.353830355127056,0.356603223589866,0.223572393984587,0.21893755610977,0.223211767091183,0.237714301551818,0.0448834637601274,0.0410675392460769,0.0441870359477185,0.0602589838194371,NA,NA
"28","FRA",0.380466004867861,0.369371564097893,0.379722469960448,0.403794731286398,0.256634739220138,0.241274208888342,0.256109561451291,0.292778462072485,0.305411949889046,0.271876738958104,0.297968807058259,0.422852617739982,15212.753943926,14803.4525374301,15209.1083386315,15800.806875808,0.25434575172523,0.24433014529053,0.254697206523646,0.259915241155512,0.315590493247109,0.305307955788133,0.316162087144215,0.322031893258968,0.307261188810078,0.294793095461452,0.306203278793869,0.332855059001568,0.0849687333113114,0.0734931267324034,0.0833538158218572,0.113678792902877,NA,NA
"29","GBR",0.422327949673452,0.404589330769727,0.419431908256516,0.557972459510043,0.310421885639224,0.279281335509365,0.305289227345209,0.573868998525748,0.402177748411697,0.316814546193536,0.37434020428161,1.88767525442379,12519.2011258707,12119.785298065,12433.4040068495,16347.4666191763,0.228707309498388,0.174513738802376,0.230524418327061,0.23776112574259,0.293774488218635,0.224895555489142,0.294778108601844,0.302842817636435,0.339395540413297,0.321992898230396,0.337101371299433,0.494115847584194,0.101194184987622,0.0800474840572391,0.0987792026607801,0.307213173036423,NA,NA
"30","GIN",0.536996267659093,0.51746114439848,0.535917836248306,0.576361441624467,0.500579293643142,0.461819002687361,0.498537334008935,0.588541967145295,0.691298451775202,0.571011136401124,0.669820180334047,1.13417356374177,614.890391090818,582.823506086726,613.261377813029,667.236299304679,0.167244971755473,0.152976091060843,0.167496667239537,0.174423991098989,0.231678357656787,0.211726294662057,0.232058554404561,0.242552574388843,0.444509710831888,0.420203325043914,0.442026852267065,0.491156337257195,0.162123148415555,0.131886013209126,0.157996701547123,0.229397261538483,0.4645,0.3385
"31","GRC",0.381730672659448,0.368312569270599,0.379027272967302,0.494624681737032,0.25356260895949,0.231679846846753,0.248670374795579,0.451930631675841,0.325750509158512,0.26162049794882,0.296063997059895,1.44017756998908,10833.310884845,10552.0817580213,10760.4357392932,13249.7641497367,0.25394842704205,0.20686060165383,0.25526678734539,0.260688839219685,0.310697792921664,0.253766457455394,0.312376006910423,0.317216221432494,0.310836948501538,0.296172607378504,0.307465488514679,0.435229292801603,0.0879195236995172,0.0703065482886301,0.0828864613021231,0.249172012392632,NA,NA
"32","HND",0.707061841360057,0.636940242229472,0.694501131817829,0.992634714063511,1.00975059070234,0.73220257631171,0.902482060085477,4.64079999553364,1.91182148644517,1.047389667157,1.57760431343474,8.92864626006957,4451.81802293503,1996.31462466528,2352.14418976469,100789.688045242,0.0978940819312873,0.00243028038959373,0.102251826202734,0.122197970842007,0.141725710072449,0.00350151401909792,0.147933642921909,0.176395912807348,0.640319017183982,0.554188655346549,0.625544167328166,0.991079873242842,0.37351982382412,0.236253898108595,0.343238693950897,0.984321248904234,0.5354,0.4246
"33","HUN",0.330253847106455,0.320778909886224,0.330413163090084,0.342568723150847,0.184159411345512,0.173255579725445,0.183480447923996,0.198703317750664,0.236826773012899,0.214443929992689,0.235346644293008,0.263813545886197,4563.75123161304,4491.58869022724,4560.23961761474,4681.24235611933,0.290308470442844,0.283894488609089,0.290163056547547,0.294961341027107,0.314361192521465,0.308174930664192,0.314597384089503,0.319262822367354,0.290776841163321,0.280779581699839,0.29040030942506,0.302373797459896,0.076815836146929,0.067664327827278,0.0768666940702705,0.0859966656612607,0.279,0.242
"34","IDN",0.355557372215242,0.34325375628874,0.355773987738645,0.37435256126901,0.213163312592098,0.196580153209089,0.213014750287352,0.238667920712069,0.294733334457952,0.253252368332482,0.292025858015454,0.364726118425408,583.177010078739,570.088840660339,582.200081378939,604.626142420865,0.275913165150018,0.267066321422171,0.275453312924129,0.281422007870954,0.302409937781372,0.292488645235004,0.30236678828862,0.308515097440099,0.312242101192757,0.29787182066432,0.312092877983789,0.331601785034984,0.0919648562680957,0.0787752624096496,0.0924376133873166,0.112029289851883,0.32,0.27
"35","IND",0.375093827849187,0.361508393558198,0.373861393220446,0.392059955192294,0.237573467178283,0.218085237570054,0.235960079838671,0.262497358207801,0.333462195910823,0.280484339906284,0.332167763811634,0.410598003792921,631.900798244685,617.429993313377,630.8877519378,651.078620965777,0.265035779990026,0.257528830494833,0.265713599100917,0.270666760776977,0.294640644980836,0.285451244304267,0.295120307664,0.302929477607914,0.327937313001446,0.310794941657118,0.326705449331874,0.345484770036733,0.101039888814476,0.0842034192467823,0.100030001701209,0.122031947188286,0.317,0.267
"36","IRL",0.360672096734487,0.349462378266754,0.36131394415676,0.368468492608665,0.240764577591057,0.226132294157367,0.241088899433084,0.251643642914763,0.244256931635165,0.222282350850682,0.245473715287499,0.279177613507363,6742.10337633846,6620.04816342339,6737.23457303678,6895.93101130086,0.260186254868209,0.255821961469897,0.260019598246618,0.267059247914423,0.336284064106605,0.330225346633419,0.336044109627612,0.344036531489353,0.276374045377498,0.266215676200312,0.27758511397763,0.285942518361748,0.0640344621861854,0.0560021730889911,0.0645416892146183,0.0772031894480658,NA,NA
"37","ISR",0.410528787090743,0.39537255315326,0.409266424633038,0.501427033454871,0.288873430340785,0.264483578232426,0.286115210640571,0.453058993438768,0.361752460296415,0.301201245013237,0.343867263991701,1.29915350838489,8368.12078309251,8099.009023551,8343.55000050551,9929.02380706454,0.234358326530197,0.198491367807097,0.234469906396083,0.242601535062686,0.297854135330192,0.250954553777233,0.298822282826306,0.305668610690264,0.328476942237175,0.313922478353964,0.32657997839441,0.433186864736851,0.0925401532659286,0.075998296556013,0.0899198631825764,0.227200610920522,0.355,0.269
"38","ITA",0.352849351683287,0.341663529881934,0.353306679772886,0.363369887228235,0.216274839785633,0.202555357071079,0.216516494682611,0.230421076395245,0.240979800199665,0.215233293992296,0.240137710565335,0.277264697621938,10162.9474053137,9929.08102038995,10178.8999234237,10335.6668061108,0.267430899242473,0.262752423907171,0.267233434092037,0.272934237033296,0.327420616331571,0.322616068881542,0.327187451944651,0.333452523503283,0.280380859464282,0.269054586494453,0.281079764727141,0.291843385489459,0.0674388559259073,0.0575397309932416,0.0674114489308875,0.0785993188888374,NA,NA
"39","JOR",0.572439853676146,0.52234247898661,0.556860676471074,0.959081932198111,0.602923278408347,0.461111084105495,0.535574038723913,2.91866218545241,1.14892773679569,0.646748972075572,0.902561112023469,8.13028603358365,3384.15602387727,2558.59275335025,2783.72641901769,30390.2589377536,0.162537458173206,0.0155340173679082,0.167958562160721,0.182205958891107,0.205144425015108,0.019521745435913,0.213209886983647,0.228948330638463,0.507421964550025,0.447635047543435,0.489584000700542,0.952983765520119,0.247198460883928,0.159888836283392,0.222003382245646,0.927466968888993,0.434,0.35
"40","JPN",0.288961469979281,0.28077248201298,0.287640235629771,0.327703794700912,0.138516229029264,0.128763841487017,0.136775695867415,0.193998348199816,0.177020203591043,0.152029814939538,0.169445508150711,0.467434388848221,15609.3108182962,15346.4862380536,15569.8988906428,16532.3096776276,0.311286221675124,0.294831813966867,0.311965567050661,0.315794851429958,0.332056342440993,0.313491815501707,0.332716387745283,0.336360762486867,0.254785939294109,0.246135367571894,0.253570896780396,0.296516038311718,0.0605107299326509,0.0512639720615687,0.0590925892182329,0.111120988035552,NA,NA
"41","KEN",0.805705118048767,0.723468230005194,0.795488469160767,0.954214616581987,1.40365995473978,0.994211118804868,1.29475522764823,2.79339228957289,3.0333046702137,1.62929635483575,2.65413929655727,6.90714978269872,3050.27285209708,1847.86393327401,2506.50174172832,11068.733601603,0.0637878755712121,0.0150172256857429,0.0672142913646833,0.091204454527906,0.0896659175251907,0.0211190221797933,0.0945006874251169,0.128941913747257,0.764571687220806,0.664128815993007,0.752450602981954,0.944847207073237,0.545052728050017,0.363430259202205,0.525095973726678,0.892447358248312,0.503,0.4065
"42","KGZ",0.666436659162746,0.632810229033461,0.664799322122401,0.71975241992642,0.906094520482089,0.812755587551267,0.899687445583144,1.08009759260906,1.30780818703078,0.986637967392991,1.24232212907476,2.26685051051038,3023.10977529539,2738.53557374303,3009.55783041155,3611.08579413653,0.105341065585916,0.0892353149413602,0.106133879524151,0.115491897322078,0.178215048481667,0.150444343159569,0.179101588282464,0.1966922467856,0.571111576683153,0.525538471513293,0.571001530632421,0.640763343986855,0.281111348138163,0.215977028086478,0.273998351667498,0.401862738895366,NA,NA
"43","KHM",0.451361290033832,0.440419467286801,0.451415658961323,0.46469767366129,0.336683893725464,0.320445302924213,0.336883168016263,0.357776859040207,0.465876628111152,0.437374968996984,0.464972462129343,0.497058871288995,783.778765943361,762.965491921356,783.490003781583,807.733774082952,0.223148747913483,0.216945785150903,0.223020923421994,0.229161872836653,0.24961398372288,0.243447006123628,0.249301038133352,0.254646770804514,0.398633253712782,0.387993763170162,0.399167006699132,0.413077636847507,0.121401759879851,0.111624323366955,0.121497050693649,0.130037871887752,NA,NA
"44","KOR",0.363887596426653,0.352530097725299,0.363049099293619,0.379149501040172,0.234051818546203,0.219395465934526,0.23283040656895,0.256306580807962,0.271186588317526,0.245625227856657,0.266761763775053,0.364102322758615,10719.5628946846,10543.2843467552,10693.4729817841,10999.7633851386,0.263427125045209,0.256523228547454,0.263461979297501,0.268859817518346,0.323006124453463,0.31561126992524,0.323406239019507,0.328795283980992,0.293176162680594,0.282294707657498,0.291711677125356,0.308930728019925,0.0767021986093513,0.0678450052129968,0.0755276271391155,0.0959239696708765,NA,NA
"45","LAO",0.373065937189771,0.356188144054555,0.372580521542305,0.391935801489865,0.234323041357089,0.210287396585548,0.233528201946459,0.261346029289127,0.336676815100142,0.275340789552029,0.334014592094524,0.425115835900094,587.193880787389,569.86323307618,585.042989212122,610.417013655715,0.266193264087088,0.257661195070559,0.266491139659422,0.27380429745855,0.293834981619172,0.283948909483424,0.294388527980794,0.301844429265661,0.327480996813618,0.309727239461322,0.327944574569804,0.347318831839449,0.101813074886193,0.0825262405725896,0.101540405696456,0.123971750490069,0.343,0.281
"46","LKA",0.447205652609327,0.421926038773777,0.44428160481476,0.492170196915282,0.338747698335983,0.296438952091388,0.332265076055034,0.422879073692313,0.53841134566105,0.411675810699605,0.507085045319174,0.934471454021053,1190.32811470092,1136.3672205358,1178.60960740226,1286.16715042041,0.225862814022558,0.207787484378416,0.227011910643523,0.236652533898897,0.262101830130765,0.241344399074159,0.263787658766223,0.274018930292296,0.390506451902102,0.362174843640112,0.387050582410219,0.440518645591825,0.144867074049913,0.113701466743403,0.139265790759874,0.21532319505213,0.354,0.29
"47","LTU",0.40870998512793,0.393002832386691,0.407458000190984,0.430739929702083,0.284209799116739,0.260375995740783,0.283698110242429,0.319084377519558,0.404342213836846,0.334688159926544,0.401283960373936,0.509269293506978,1720.8413549422,1671.65202001934,1718.53504303269,1803.412525081,0.24545243675158,0.235911717669367,0.245534969736159,0.253600069118218,0.284392781031784,0.272824535328391,0.284466746128747,0.293479230004413,0.351953652416329,0.334384269537829,0.351103881208531,0.375599113316034,0.115559316541149,0.0948259508274119,0.11400360094255,0.142327712141493,0.336,0.28
"48","LUX",0.306310802587879,0.296922158233019,0.305877301271296,0.336118335280901,0.156657542456179,0.14582605927918,0.156139796837682,0.199180078137871,0.184261240950339,0.161825833930559,0.179792660044013,0.38846578293963,19363.2749681219,19066.1039272148,19338.7271272541,20194.8752489909,0.297593193794012,0.28485839956094,0.297946773215671,0.302608500175092,0.336027142168196,0.32178893247222,0.336363310341271,0.341023519542083,0.255718470383519,0.247385226200381,0.255129953965183,0.287298023553953,0.0578732937969602,0.0498855240790055,0.0573247431900573,0.0959076681357318,NA,NA
