"","contcod","Gini-MI","Gini-MI-0","Gini-MI-0.5","Gini-MI-1","MLD-MI","MLD-MI-0","MLD-MI-0.5","MLD-MI-1","TheilT-MI","TheilT-MI-0","TheilT-MI-0.5","TheilT-MI-1","Mean-MI","Mean-MI-0","Mean-MI-0.5","Mean-MI-1","Bottom 50%-MI","Bottom 50%-MI-0","Bottom 50%-MI-0.5","Bottom 50%-MI-1","Middle 40%-MI","Middle 40%-MI-0","Middle 40%-MI-0.5","Middle 40%-MI-1","Top 10%-MI","Top 10%-MI-0","Top 10%-MI-0.5","Top 10%-MI-1","Top 1%-MI","Top 1%-MI-0","Top 1%-MI-0.5","Top 1%-MI-1","gini_ref08","t10_ref08"
"12","CAN",0.35068731419529,0.343285369215562,0.351037088228116,0.35799083264982,0.233714000108794,0.224146991310334,0.233373495442023,0.243613157841337,0.216228570209493,0.204863638746638,0.215557704993169,0.232267027968735,21827.1719314388,21544.0664074397,21801.5903472564,22251.4345231175,0.26171535276949,0.256251035473332,0.261324077795721,0.266579087155757,0.346939776113465,0.341333313339679,0.34677431234598,0.351270004593675,0.258012244213621,0.252536792126222,0.258238710003403,0.266544925413401,0.0517480899156285,0.0475494546337807,0.0516418351829984,0.0580512272451165,0.337,0.2585
"13","CHE",0.383739862379685,0.376585304834709,0.384151981866867,0.391382170132059,0.290551516788653,0.278487750173759,0.290818798270492,0.305600427746995,0.259877164282414,0.244941181774015,0.26026905298503,0.280506198374169,22092.6357888368,21716.9998685052,22105.7869153487,22446.0717324645,0.238935604418458,0.234782093037849,0.238653223032879,0.244574083320959,0.337677077862454,0.333862607477063,0.337469160545027,0.342143308983112,0.275331422598577,0.26943059334771,0.275694828277097,0.283282830572574,0.0571389485670591,0.0486227369818117,0.0569236271544278,0.064295847996024,0.335,0.26
"14","CHL",0.523271369581072,0.503237359032234,0.522703420358487,0.559637068624261,0.477172848242417,0.437047798729557,0.476199233897649,0.554381300038366,0.649139298406004,0.523555434263695,0.625527587744198,1.02304733985013,5953.01670153767,5682.6804192445,5919.95412844895,6435.79279098282,0.173723557168329,0.160815127258541,0.173870807341908,0.181454948580911,0.240908438394472,0.221340588765884,0.241897927646819,0.2505388988892,0.429360830692434,0.40503511742535,0.427869903625327,0.473271459361973,0.152988879327843,0.120805314780614,0.150037419030205,0.219374156256782,0.486,0.3905
"15","CHN",0.482437017933941,0.473573691161913,0.481972156693796,0.492206354185333,0.459458508983841,0.440564180108256,0.45961443927552,0.478215369211353,0.407197529623478,0.388586272483904,0.405644872010826,0.429973470278335,2091.85644233584,2060.12360520207,2089.17771966348,2140.16098193695,0.174598915693331,0.169315035552099,0.174651629376543,0.179557250687077,0.285139447523041,0.277860553474037,0.285448216528535,0.290985026795286,0.341674439121983,0.332946202047311,0.341507972383475,0.35175889159139,0.070225602291533,0.0652274660837265,0.0698561174187924,0.0756139118698809,0.433,0.3225
"16","CIV",0.417154884847243,0.408136623768121,0.416757213821519,0.429778673723387,0.305034911569238,0.29093469072694,0.304196180694066,0.326238341505384,0.32933305230987,0.305804405428253,0.326400594156801,0.391793221495836,1053.19241113675,1025.39094875038,1051.06000685026,1089.99726351006,0.224559623556377,0.21909885898669,0.22425410239386,0.229154130644256,0.302729952677683,0.296751521572046,0.302422651935632,0.308145569784931,0.318834074308642,0.30930518326272,0.31859514400389,0.331791076367731,0.0776586733490241,0.0698053048290847,0.0780757645400603,0.0926421554264392,0.432,0.326
"17","COL",0.572168070987378,0.551157973079319,0.571556908972651,0.599986977049488,0.638500978429687,0.594499207353584,0.636858493954968,0.705183575626913,0.716850725947077,0.620053913846977,0.703563469730042,0.992484133662784,3012.91526278627,2907.30565162932,2997.62040900106,3204.60125228352,0.138870412210699,0.130506572981007,0.13889754975081,0.145644266998019,0.22962343616601,0.214909288729635,0.229962801814559,0.243280966663865,0.450868472224165,0.422947123260999,0.449257913778528,0.487668902891528,0.152461449068514,0.129308045023841,0.15017442424068,0.211974195629946,0.548666666666667,0.434666666666667
"18","CRI",0.489000833520541,0.475409216927852,0.488721107948753,0.499664844589089,0.420332181946247,0.394649162876205,0.419745697888197,0.440377365635936,0.480971256403577,0.438259883854353,0.476712262215618,0.544007795307501,4519.4368943919,4388.98627368715,4518.93809545874,4689.42758988554,0.184558592886126,0.179282673217526,0.18489295043203,0.191596553284368,0.264248440494427,0.258398537123001,0.2646238403882,0.270739448032846,0.381184761256177,0.368245404641218,0.380566851878864,0.393412295132574,0.107563011369234,0.0955634887632928,0.106528891363779,0.123963753123603,0.4924,0.3832
"19","CZE",0.253572204044557,0.244387042764151,0.253883627623472,0.260774147905259,0.110407622111228,0.102925375043757,0.110813305096036,0.117744856964144,0.11837754001379,0.108544194176819,0.11861389259704,0.133454705810952,6686.01800852654,6615.4753611981,6686.40428760845,6764.4921388901,0.330552490297096,0.326865278818638,0.330432887917787,0.335889251267614,0.360546528482392,0.357809508198387,0.360627574569283,0.364288667008504,0.217723342472261,0.211417851391834,0.217800890158954,0.224347365780125,0.0425367758932011,0.0384660122016246,0.0425119567888896,0.047995272196155,0.2636,0.225
"20","DEU",0.307912498077641,0.302195021224606,0.307674178852059,0.328821472959025,0.161114363637184,0.154045548056818,0.160612024808854,0.190312728252028,0.177901027265664,0.162722088046345,0.175595144726875,0.306543549431294,15321.1477678667,15117.494064484,15299.8809622174,15795.5398580779,0.294644051302271,0.285412490473025,0.294852147534446,0.297982543260141,0.342279362834981,0.332099943647249,0.342473910167891,0.345643489846971,0.249796009523734,0.243573412817978,0.249071301717391,0.271663690569718,0.0536462603389692,0.0477377429025334,0.053305671985163,0.0782127614600038,0.309,0.2464
"21","DNK",0.260024955725243,0.252644551566512,0.259657109098176,0.273637481802072,0.114367400197458,0.10768264538419,0.113853448054583,0.1322543584986,0.127710115679972,0.117247987565922,0.126282054311055,0.210221905605716,14067.2962569317,13913.6740150127,14038.1870885445,14365.5261603424,0.326730781817537,0.321283447024907,0.326758065586812,0.33146706620271,0.35478464274113,0.347666863113343,0.354666775124777,0.358092752581811,0.224221219682512,0.218416893702054,0.223904980539652,0.239851552620509,0.0453654990036476,0.0414408905242218,0.0451504843298166,0.0627625130203134,0.2624,0.2182
"22","DOM",0.493268488836204,0.476742066561287,0.492077477276031,0.52320368803349,0.425713504719371,0.397175255232398,0.422356454131344,0.48517586320226,0.521128371720701,0.450926386094627,0.507257927975681,0.808080264705886,3006.1156868321,2888.84476926453,3004.02980853661,3174.94544960332,0.18505699811,0.174119912243864,0.185193085235496,0.192142030169425,0.260288980523469,0.243322529195347,0.260987984192675,0.270283309443439,0.391251130135845,0.372103088845007,0.389746976847156,0.427330935943394,0.120506701367998,0.100092711853761,0.118354584499601,0.170644649199176,0.4904,0.3856
"23","ECU",0.506863117827205,0.493146700067257,0.506297221013202,0.530851576328717,0.467736664202503,0.4411161161398,0.466044651266655,0.519107577785281,0.530595628042387,0.473411502537556,0.518474536905732,0.729492286343198,3058.85566964298,2936.253603358,3056.69694529611,3222.65447267559,0.174221971100117,0.164707537544995,0.174158959318899,0.180429857127151,0.259848494853112,0.247787910800948,0.259535254775357,0.267104221566669,0.393938465147235,0.377954079087869,0.393539863587884,0.420272605116081,0.116918513700364,0.101317431387337,0.116121798430238,0.154599435530185,0.5046,0.3916
"24","EGY",0.309015307315105,0.298513825732549,0.30748306324923,0.363957292627592,0.160164192687744,0.147782036545133,0.157647598439289,0.241813659994597,0.206038565228137,0.17338230253922,0.192967751793646,0.647888827422378,1371.95773343591,1352.02558913932,1367.68685697565,1493.60176643392,0.299193193053805,0.27560245039525,0.299971231748251,0.304634440150118,0.328503877417734,0.302273030557805,0.329119551397259,0.333484721558231,0.266598605517577,0.256711100137082,0.264722408982297,0.325193402676461,0.0663588583903493,0.0570291827328115,0.0633487442312105,0.138584330704118,0.313,0.2715
"25","ESP",0.308474320683571,0.301457790693649,0.308574384082843,0.316559813853312,0.169600118621476,0.16156481611675,0.169721066915713,0.179227057866695,0.160993852198025,0.152000990379647,0.161112164969903,0.172847924009619,10728.8045564438,10603.5901390475,10734.6865197709,10885.8055433908,0.288093029229883,0.284268999020969,0.288082296962161,0.292206668681582,0.356251854662857,0.352125742644583,0.356008037442991,0.360916166650408,0.232142199561586,0.225881076517301,0.232650566288257,0.239655604181834,0.0406516192707685,0.0372838835332882,0.0405423922744626,0.0444690897797633,0.3438,0.2558
"26","EST",0.301889708424734,0.29620851292603,0.301674178563771,0.307751838706058,0.156086354709463,0.149973481732677,0.156150112447293,0.162564398643843,0.156651452370086,0.149173516748754,0.156920325801736,0.164820095980354,6150.67493278927,6093.45314286709,6146.73820255647,6249.06858148215,0.294221393164847,0.290594891224805,0.294269544591804,0.29786827076728,0.351421623064127,0.347808361178874,0.351461976982408,0.354762969188748,0.234890120399713,0.230355582247666,0.23475040401717,0.239514647859578,0.0427998655116938,0.0395084802034739,0.0428814798730821,0.0467504564931042,0.3204,0.2488
"27","FIN",0.277799356870381,0.268926834693845,0.277771080349714,0.292264561971798,0.129306019324889,0.121366840860788,0.128950026442935,0.147242268730707,0.1401304954003,0.12848908319132,0.13895529887789,0.203684455022285,12854.4878912939,12698.9941034687,12838.3433398646,13134.3330490343,0.313171163732596,0.306251419913631,0.313128908997901,0.318288221053983,0.351552995161131,0.344598181228314,0.351631688936281,0.356131395162178,0.230297048561755,0.223325724349201,0.230145546935141,0.244410817997969,0.0453841608617381,0.0412728516884513,0.0452783440748956,0.0596888587582258,0.2786,0.2286
"28","FRA",0.330703882584859,0.321775188604165,0.330463480045305,0.361623589427151,0.186257545281946,0.175594610077954,0.185545563040055,0.231792114357611,0.211990067896538,0.187881362045499,0.206266324559475,0.440651441209571,16273.0482202893,15972.042548773,16231.0512173993,17118.5280052826,0.28109721167286,0.268469082294483,0.28133995140125,0.286405396440058,0.332910880715235,0.316835668242727,0.333256566208479,0.338019320349406,0.266683814267279,0.258091719722956,0.265690905103696,0.301720159996574,0.0614486597626563,0.0532033804377415,0.0604785180610979,0.102318655159501,0.323,0.2592
"29","GBR",0.340640033847274,0.331541706255785,0.340493123572982,0.348302760667885,0.201403576490881,0.190302520768712,0.201237772979601,0.211532648684906,0.214852396485671,0.196925463397811,0.2143897609108,0.24974690918972,19726.0180980373,19394.8802895432,19727.266035328,20048.3472177037,0.272626134814067,0.26801994249559,0.272685411868938,0.277562566311902,0.334761114034076,0.330140938416504,0.334651092155431,0.339915837736162,0.266432761558518,0.257784606532587,0.265983679250676,0.275254876090001,0.0587567479384292,0.05261247830518,0.0581208960456982,0.0671530663500903,0.3462,0.2682
"30","GIN",0.395027703752105,0.388093954080794,0.394740620617222,0.403111518350446,0.261951776378614,0.252100191561433,0.261616229254807,0.273457104911718,0.284413296319936,0.2687723475878,0.282935675231272,0.300404949100412,682.689233475894,671.263837800243,682.3104119237,704.320308092628,0.237258795975185,0.232283411702501,0.237591411697765,0.24116916379677,0.306442537692945,0.302644527156394,0.306349586959398,0.310971396170184,0.303845638086257,0.296291609455966,0.303622189655102,0.310604763350936,0.0672817946173875,0.0599517106680901,0.0669118674859735,0.0734519800588209,0.394,0.301
"31","GRC",0.330373520051266,0.322252081334269,0.33061909910808,0.338412937603129,0.193768167352153,0.184248966275251,0.193779874987103,0.203570209150814,0.193107474825357,0.180336187036316,0.192769883788568,0.205316400537471,9666.95942257791,9510.57135850128,9672.12126198592,9810.96815277406,0.276664291328002,0.272435178913725,0.276318838150034,0.281858965514817,0.344727065802545,0.340577111428092,0.344803381973735,0.349835193431272,0.252419619983242,0.246701563211357,0.252552212999986,0.259080724999412,0.0506083163747703,0.0460403154050173,0.0504789366339805,0.0547801548896657,0.3408,0.2606
"32","HND",0.609924340512494,0.590006394298437,0.609831491182158,0.627280004937677,0.783343633878239,0.729139740667746,0.782337032497416,0.825295362407841,0.778338478010359,0.688274671121242,0.776221111307267,0.904979769249195,2504.51057856053,2400.02002364657,2495.4176707079,2671.89169829946,0.113074717620077,0.107836309434656,0.113074054038131,0.121196942119019,0.211477753903863,0.201163910529435,0.211681448152788,0.223932237163543,0.473475259747893,0.449739449501793,0.473483324578909,0.498236862344953,0.150813617904042,0.126547710275996,0.150008458864204,0.182731549910856,0.5464,0.4174
"33","HUN",0.274951054129608,0.268290628582282,0.274904232075998,0.280349553135689,0.129754001258132,0.124041867355068,0.129456722509178,0.135308838258739,0.131191548510768,0.124616332219352,0.130828533680342,0.137350275099442,4849.56736579169,4811.78364138722,4848.26695987923,4899.85999287749,0.312991061711279,0.309762316641821,0.313173483600855,0.31701507769653,0.359653922478514,0.357264002791387,0.359607850325043,0.363389517138852,0.221190324650056,0.215439077968383,0.221202940281942,0.224931043607113,0.0400633028615459,0.0374224438642812,0.0401127891200374,0.0432516034408104,0.2802,0.2234
"34","IDN",0.373129342378846,0.361132792376483,0.372870938646772,0.384264864258459,0.228926832391339,0.213332936226381,0.227762942923746,0.244877278683879,0.291962849944438,0.252746525087456,0.287229599849817,0.343337275362678,1306.1476911615,1282.64051844913,1304.54012439054,1334.30002454795,0.258666295610687,0.253347541140313,0.258537445082095,0.264199829412109,0.302174807806102,0.295539010381512,0.302567409755291,0.308744830126534,0.310241107779539,0.297349308882976,0.30972821892391,0.324425945262637,0.0832278157252543,0.0699071813425608,0.0817119504494516,0.0974767729806208,0.353,0.2866
"35","IND",0.338191865979235,0.325958684216657,0.336463185190426,0.40540608544677,0.188298672856674,0.17253966933479,0.185358849446535,0.293906021596347,0.251007402932097,0.20847202605265,0.23937820096935,0.825141860329324,744.529686855102,730.487187524829,742.308122556372,828.344414187595,0.281017472455496,0.252443238065618,0.28173444434304,0.286824719907241,0.312603458754243,0.281197590757725,0.313435271547948,0.318320084684541,0.289314181027151,0.277844811835151,0.287819420937595,0.361024584225127,0.0759192251239323,0.0631535220227229,0.0746651222888107,0.166494493684789,0.354,0.3
"36","IRL",0.303290647011064,0.296621585757728,0.303066750427759,0.310265777083918,0.152243847209779,0.145054969677778,0.151926141725301,0.159525473403117,0.160876592873001,0.151798589585274,0.160307371575495,0.171616961158728,13788.8832574735,13624.711829341,13771.3306797407,14041.2369705436,0.294555537425151,0.290270161065439,0.294527079145365,0.298948314842919,0.343828709172919,0.340004928744364,0.343959292654735,0.347014953270254,0.241563395216617,0.235828247003349,0.241358764516403,0.248234747066304,0.0458918042071556,0.0426344110279723,0.0457346330410516,0.050211149314085,0.321,0.252
"37","ISR",0.415658349847182,0.406180480846613,0.41573305429394,0.423291614505164,0.329324549035142,0.318330179638105,0.329207541373439,0.340887767935308,0.297106315973098,0.278877153376786,0.296479462099083,0.312993426850781,9124.52220758393,9009.266939604,9124.83943702113,9267.00625206493,0.216586604094905,0.212547410638126,0.216370115268745,0.222258927523302,0.31825557459091,0.311853508220544,0.318274456804143,0.323830791978836,0.294426582447502,0.286182274061309,0.294374883351409,0.302826002489383,0.0571708616203192,0.0513181607132071,0.0570486470772378,0.0624229767170993,0.418,0.303
"38","ITA",0.318027259107943,0.311194872294917,0.318403461426881,0.323993573058513,0.177816235723148,0.169607031340268,0.178340582735306,0.184815154307,0.174254394387921,0.162390438885757,0.174875967023856,0.185075288996134,11989.7754117156,11837.5976609893,11993.3093525863,12163.3392074557,0.283227061602791,0.279613749633039,0.283010077725923,0.28750217742324,0.349451240516454,0.346094747241645,0.34954884345463,0.353956439586413,0.241980134237574,0.234395312598902,0.242556140082414,0.248497486971861,0.045015427843689,0.0398038982040546,0.0453401267428378,0.0494406109885068,0.3378,0.2552
"39","JOR",0.339861226878656,0.33317917098283,0.339267316439617,0.347098667863796,0.188361895532299,0.180001773110891,0.1876921518727,0.197104201443795,0.215433487718776,0.198929282567051,0.214542091925141,0.236093915039461,2399.35783390944,2361.79398704439,2396.99130435886,2432.73266228842,0.274058957702754,0.270350133018436,0.273999154456354,0.277844731835279,0.322005729274483,0.317754690751816,0.32226043667987,0.325487857897717,0.274300380700198,0.267093215939154,0.273986608724892,0.281919913470699,0.0601707222163098,0.0534470911066368,0.0600979289431091,0.0679378602343265,0.334,0.272
"40","JPN",0.322016835200963,0.314800496840656,0.321804666835301,0.332275877192163,0.184726450747597,0.177027325517396,0.184395729636384,0.197232440953512,0.185019203942375,0.174814745462224,0.183882874197351,0.201228523207385,11907.9515499835,11737.5481295434,11897.4396214136,12124.8157664533,0.282808924884668,0.277600101370734,0.282951968671177,0.287311933667878,0.347856782785779,0.34346810353242,0.34805003090779,0.351921756029402,0.248521847801137,0.242286883496752,0.248355118238868,0.257695946239627,0.0503077947441613,0.0443628827751405,0.0498591929519111,0.0569740000377812,0.321,0.247
"41","KEN",0.29968367677074,0.293215976175314,0.29920103558487,0.308382346670093,0.151368140202174,0.144654481272487,0.151054180559714,0.160938118091103,0.149719212580621,0.141466441149093,0.149348530402438,0.159971944056467,344.13932871685,339.909097102402,344.159059100687,348.675196231921,0.293686527272334,0.288586459958302,0.294043077130036,0.29790644655361,0.352282069380803,0.348632278512396,0.352197899567537,0.355644521202555,0.230075155914808,0.225260388966708,0.229997371490943,0.236067718883045,0.038648079228421,0.0358626778271085,0.0386869891235167,0.041077218814213,NA,NA
"42","KGZ",0.373637283129453,0.365639703304493,0.37331096013755,0.381326000891367,0.240025006596508,0.228987688244713,0.240455296994555,0.250241270323755,0.248461872390294,0.233558679014488,0.248042941856427,0.265680018071527,1609.84307150688,1585.55489774494,1610.4494706396,1646.96843215506,0.249051529675293,0.245126297772162,0.249042859112147,0.254078349976577,0.321858394708972,0.317325492780471,0.321822072900289,0.325933787083393,0.283342492250833,0.276842181453042,0.283475870846413,0.290221086683223,0.0592266331150574,0.0545404869228014,0.059012800806217,0.0659514466724989,0.3256,0.2608
"43","KHM",0.379276470999943,0.366258464767596,0.378862450237172,0.392542879620111,0.236652490837754,0.218518892595399,0.236343917724533,0.253736363293539,0.299541399933235,0.258260718920067,0.297083361231805,0.36406398864622,939.487469593428,913.725332847637,939.239924527766,971.01887782572,0.254509754739461,0.247489974057824,0.254539394076583,0.260470831971277,0.300517165651897,0.293628716914031,0.300753559635029,0.307507457134462,0.313391911205717,0.297996525603313,0.313773445353838,0.325126033196375,0.0839845995866694,0.0700875174588679,0.0836922389990555,0.09776168595258,NA,NA
"44","KOR",0.352823846807562,0.343235272750573,0.352830699938915,0.36331980260358,0.23082891533064,0.219097790495494,0.230797148631414,0.245231575429236,0.220441886263094,0.20665759742422,0.219632707947962,0.24245665481665,12416.9672432848,12263.3265334351,12430.7482466232,12623.9817455086,0.261104294561808,0.255871560547187,0.261077281882601,0.266649167322773,0.342386964481748,0.337245128335212,0.342194996921619,0.347119762292411,0.262194889988017,0.254683995802272,0.262230181734184,0.271992608132395,0.0536374981542651,0.0495010752597199,0.0536134778834967,0.0592114581220695,0.32,0.242333333333333
"45","LAO",0.368164494281843,0.357960801703327,0.369185227103511,0.378454121948102,0.223980393559056,0.210747004785861,0.225331610363679,0.23651193404168,0.277551207338271,0.248843167105361,0.278096959861134,0.314481006403358,756.580270089577,741.609228649936,757.8094050609,777.136593871604,0.260662237335299,0.255163429185188,0.26030599119036,0.265527744027461,0.307557242758768,0.301847295827275,0.307623213682756,0.312948582860469,0.302997096143928,0.291987755880988,0.303528531225734,0.312696375453977,0.0788772191508081,0.0696258115410761,0.0786268158342783,0.0891515813498603,0.354,0.293
"46","LKA",0.403797338101982,0.389268780525622,0.403782335701275,0.41934597517281,0.268653818645004,0.247661341737427,0.269150303213826,0.292743280787668,0.338635921984876,0.293852417438504,0.334455898211819,0.431959309727586,1433.3812482335,1389.06037391839,1434.59802034448,1481.27098442662,0.239131807448634,0.232633210044647,0.239042577618699,0.246101416453115,0.290938220684557,0.283528945462342,0.291103914445881,0.298027724761793,0.329759897875861,0.313509364797366,0.330235608799619,0.347724838327204,0.0899911518438612,0.0766680160328105,0.0891764390516143,0.109643000384794,0.3835,0.3135
"47","LTU",0.334938945462574,0.323070114080943,0.33512055658107,0.343737640190829,0.196914588548458,0.183013633202026,0.196920414237003,0.208930901981855,0.205138446955865,0.183178304286727,0.204406314806787,0.2273947299926,5587.17743793367,5494.57959393494,5588.72143516552,5693.48262187638,0.275849499079252,0.271419881348022,0.275883349657122,0.282107186082691,0.339227849431715,0.335390617464542,0.339000525197326,0.34579793715821,0.260924478129316,0.249385790070437,0.261039187356576,0.269473783841334,0.0560081269879828,0.0482821095102943,0.0557393691105934,0.0639900903889832,0.3514,0.267
"48","LUX",0.294327510430615,0.287376263642538,0.294463866427305,0.301542755739251,0.146132342954068,0.139200681495056,0.145998062065354,0.153891291709281,0.156281922900091,0.146032525327644,0.155347436856317,0.170064486939644,21614.7822612868,21236.9872275963,21593.163000078,21931.7111860656,0.302115888970848,0.297998079465235,0.302001098499524,0.306278928571275,0.347755002237187,0.343709808887156,0.347675146381245,0.351066137233262,0.238784767062635,0.231922288754896,0.238712528624134,0.244894336164429,0.0478434876157588,0.0434070279605377,0.0476489197245296,0.0528795307473298,0.3126,0.2456
