"","contcod","Gini-MI","Gini-MI-0","Gini-MI-0.5","Gini-MI-1","MLD-MI","MLD-MI-0","MLD-MI-0.5","MLD-MI-1","TheilT-MI","TheilT-MI-0","TheilT-MI-0.5","TheilT-MI-1","Mean-MI","Mean-MI-0","Mean-MI-0.5","Mean-MI-1","Bottom 50%-MI","Bottom 50%-MI-0","Bottom 50%-MI-0.5","Bottom 50%-MI-1","Middle 40%-MI","Middle 40%-MI-0","Middle 40%-MI-0.5","Middle 40%-MI-1","Top 10%-MI","Top 10%-MI-0","Top 10%-MI-0.5","Top 10%-MI-1","Top 1%-MI","Top 1%-MI-0","Top 1%-MI-0.5","Top 1%-MI-1","gini_ref08","t10_ref08"
"1","ARG",0.865962457294574,0.787479108048237,0.857763159744123,0.999752796665789,1.96934336950345,1.29060418896738,1.69528801308,8.57190003111961,3.76978546946074,2.01589969889519,3.23804434628354,9.19419105503671,688409.939719147,21582.482138754,32192.7037525146,32219692.0131247,0.0388205073361069,4.18560230387639e-05,0.0409963916067204,0.0621573362322317,0.0619159877042533,6.74462166612682e-05,0.0651626718279253,0.099810536940902,0.830443846534306,0.730532642197342,0.819892218195535,0.999813257333025,0.634557659663294,0.43087253991058,0.611213123360588,0.999581722792172,0.4486,0.3214
"2","AUT",0.469875396259384,0.458930529559008,0.469657707156152,0.487420470856876,0.369725816265543,0.352361871892557,0.369781472390628,0.399327605512002,0.499457033626717,0.46592780114663,0.49815762911758,0.546186961207554,22549.9068328426,21919.7725501576,22524.3625500481,23455.3390064326,0.212266220187179,0.204443309530395,0.212394924099927,0.217739198390208,0.24859087096771,0.239030812194431,0.248781358093473,0.253780670471293,0.408617338011907,0.397065146639003,0.408474592247371,0.428538906178654,0.127118086737262,0.116830341324799,0.126235373263143,0.139616539091442,0.3048,0.2396
"3","AZE",0.649765940028247,0.629777093027986,0.650169164732443,0.674943013139825,0.74948304788354,0.694839237772085,0.750002428305574,0.821961059933007,1.21039091308118,1.08696222984384,1.21722950444338,1.3549575984463,5397.90022437118,5081.04205366324,5399.67228164504,5832.61525818423,0.127609467767312,0.117870334869858,0.127346588643037,0.135670523221015,0.156193764439227,0.144024646512504,0.155963241358187,0.164879345030738,0.596648914804789,0.572708806575312,0.596394276187663,0.626738400559552,0.286386194802364,0.256355005181083,0.287830116328353,0.324620026554394,NA,NA
"4","BDI",0.386908623854187,0.377282506524345,0.387035058972169,0.392420523980791,0.235890064431821,0.223886684521675,0.236021466816138,0.242908303881522,0.263684598473275,0.251785633864924,0.264364434967847,0.271204464029784,399.42418422567,390.414308594411,399.720966302959,410.929557013671,0.243359393797369,0.239063548841346,0.243255244369471,0.24986812597304,0.278180019228942,0.274249978094225,0.278088070858197,0.283510368854574,0.311508371673505,0.305858580240841,0.311677818782019,0.31692075876893,0.0502020057711361,0.0458933673161018,0.050293265899632,0.0550593247092379,0.334,0.28
"5","BEL",0.475100200729272,0.4613731679137,0.475260619570308,0.491610524649924,0.378306935964103,0.354696463827293,0.378352694614524,0.406233734696043,0.505677908818353,0.459333284987814,0.507632965205433,0.546695900599778,19970.873733096,19430.6186146064,19958.7123263975,20764.1753115199,0.209008818877636,0.201420044916838,0.209025337115383,0.214464146735281,0.246589015059271,0.237481364615555,0.246483159585558,0.253527639451332,0.412119252910549,0.395192285352707,0.41242961067235,0.430458613388911,0.126251848015529,0.112746928316742,0.12639951034896,0.138917586457244,0.2852,0.228
"6","BFA",0.792799792286621,0.748770254032403,0.790897754732497,0.843298116007708,1.28241836167492,1.08429955637977,1.26767854821792,1.5577176225602,2.35174250456433,1.8909173689859,2.31322201986037,3.10487116242706,2489.74140595974,1995.93049118139,2449.92531771437,3264.69073181566,0.0683479059980776,0.0509563099373203,0.0689983278412336,0.0841414459835301,0.0924032103941237,0.0698143476514254,0.0934745370227996,0.113965431862904,0.752750139897382,0.700926223866714,0.749882541178449,0.812174926150137,0.496223157349549,0.406895242316138,0.491827337603638,0.613658344979424,0.398,0.32
"7","BGD",0.41458652862876,0.405752645477567,0.415161706011682,0.419561715506622,0.273631378594562,0.26172907575679,0.274454119068298,0.280567892989257,0.314249601485352,0.302907106926074,0.314739948868423,0.323331656513974,780.483504455053,761.993501355454,782.37252527914,797.555784613772,0.230561201708685,0.227241341219589,0.23014162555802,0.236205328483128,0.265440657482579,0.26117350229188,0.265327078833457,0.271121852418332,0.340161192016779,0.33421782299178,0.339955791052502,0.345767696085979,0.0578523701851699,0.0552307253245051,0.0575633867937991,0.061526180249306,0.321,0.269
"8","BGR",0.471384500740646,0.460878635627569,0.470989665162414,0.485707214881655,0.377786747760947,0.360915841021616,0.377643689053233,0.402197047234349,0.511070118166137,0.474468591138899,0.509406426674203,0.56180654673999,4985.97247230978,4868.32682155499,4967.73612870097,5156.93846692743,0.21135058835653,0.205310029468378,0.211548598394248,0.215392320486832,0.253768859111914,0.245907553052047,0.254206946140879,0.259094611375464,0.406666917573777,0.393527101248053,0.406270285840737,0.423575496185147,0.133255661455674,0.121136486686191,0.133222709989961,0.14738957765825,0.3498,0.2652
"9","BOL",0.898562855895018,0.838616931170656,0.894860264951238,0.999767002401799,2.36926259317149,1.72012167538694,2.15609911988693,8.82438211583713,3.83889808942316,2.23742724342905,3.38041542683871,9.19674143062102,280025.918288397,10223.084084317,15989.2518598111,13030189.3997921,0.0219862099537775,2.86413480549649e-05,0.0224877910042391,0.0356109642705569,0.045903307746351,5.90546481334674e-05,0.0474763112878309,0.0739993758898855,0.861113507293135,0.778910593431442,0.855919699711022,0.999819436304213,0.655568279603731,0.45932277875615,0.642151176870316,0.999528449368181,0.528,0.402
"10","BRA",0.89397485449377,0.835127750537314,0.890376373832294,0.999751668550106,2.30173362023067,1.67026800387882,2.09370248860737,8.70255693185566,3.78172364352141,2.208095206433,3.32331265537155,9.19123653946759,419761.774509944,16921.8035796887,25836.882293104,19456929.5878054,0.0237297678065842,3.24675815689674e-05,0.0242201239884152,0.0377731224743229,0.0483452009192394,6.70555956531194e-05,0.0497295026880794,0.0752959948926991,0.855608914316955,0.775537738426521,0.849815496740803,0.999797680747362,0.648424863128103,0.454206383789357,0.635130153040336,0.999491214989713,0.5455,0.43
